#idx,nombre,dir,lat,lng,precio_rango,pts_comida,pts_servicio,pts_ambiente,cnt_reviews,cocina,img
1,Cantina don Chicho en Palermo,Honduras 5710,-34.5833161,-58.4375902,75,29,28,28,22,Italiana,cantina-don-chicho-en-palermo-NOYeL-ec64ac61-7f16-41cb-bda4-be57e26617d7
2,Rock & Ribs,Libertador 3883 Arco12,-34.5709159,-58.4221296,75,29,29,29,10,Norteamericana,rock-ribs-vD75G-fa33fd43-1fd1-4669-9bd4-2995b4ccb779
3,Sarkis,Thames 1101,-34.591318571907,-58.43631299837,50,28,23,25,1565,"Arabe, Armenia",photo_48_1.jpg-fdcd7a5b-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
4,Osaka Palermo,Soler 5608,-34.580738834843,-58.432616084638,100,,24,26,620,"Japonesa Sushi, Peruana",photo_2116_1.jpg-fdcfeb8a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
5,Taj Mahal,Nicaragua 4345,-34.590139,-58.422778,100,28,28,26,392,India,photo_4191_1.jpg-fdd40a82-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
6,Alé Alé Cooperativa,José Antonio Cabrera 4270,-34.5950894,-58.4251766,75,28,25,28,208,Parrilla,Ale-Ale-Cooperativa-15242-2ff86451-912f-2848-b697-56eac10793fe
7,Perón Perón restobar,Angel Carranza 2225,-34.5785023,-58.4337199,75,28,25,25,195,Casera,photo_11890_1.jpg-fdd62d49-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
8,Tenkuu Sushi & Cocina Asiática,Cabello 3370,-34.581482,-58.408371,100,28,27,26,180,Japonesa Sushi,photo_6482_2.jpg-fdd4328d-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
9,U.G.A.B. Cena de los viernes y sábados,Armenia 1322,-34.591924734439,-58.431166468483,100,28,26,22,169,Armenia,photo_827_1.jpg-fdce6527-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
10,Freud & Fahler,Cabrera 5300,-34.588092,-58.434875,100,28,27,27,167,De Autor,photo_10064_1.jpg-fdd59049-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
11,Elebar,Nicaragua 5001,-34.585223824202,-58.428816447635,75,28,26,27,165,De Autor,Elebar-3564-53859414-297a-4dd8-992b-66a1d17bf8cc
12,Sakura,Gorriti 4116,-34.595238,-58.423112,75,28,26,27,157,Japonesa Sushi,Sakura-10058-be30c304-740a-71c9-d36b-571f6501148f
13,Hanan,Julián Álvarez 1272,-34.594596,-58.42665,75,28,20,27,139,Arabe,photo_42_1.jpg-fdcd7a57-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
14,A nos amours,Gorriti 4488,-34.592915,-58.425974,75,28,23,26,130,"Francesa, Italiana",photo_6738_1.jpg-fdd458b8-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
15,Mumbai,Honduras 5684,-34.5836172,-58.4371565,75,28,27,26,119,India,mumbai-uzs24-e6af0cf0-9fc2-f953-e3bb-571634f80a17
16,L´ Adesso,Fray Justo Santamaría de Oro 2047,-34.5837643,-58.4283519,100,28,28,27,115,Italiana,photo_14960_1.jpg-fdd80180-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
17,Buenos Aires verde,Gorriti 5657,-34.584505,-58.437801,75,28,26,27,110,"Natural, Vegetariana",photo_4088_1.jpg-fdd40a36-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
18,Mishiguene,Lafinur 3368,-34.5768115,-58.4120324,100,28,26,17,56,"Judía, De Autor",Mishiguene-15330-2b30b558-61fb-924b-e558-56f1a8bf4bc8
19,Lo De Lucho,Bonpland 1944,-34.5813732,-58.4352473,75,28,24,26,23,Parrilla,lo-de-lucho-gabpn-c31de46c-aa5d-bb92-a046-571783ad3d3d
20,Conquer,Costa Rica 5863,-34.6036844,-58.3815591,75,28,28,27,15,"De Autor, Sudeste Asiático, Nórdica",conquer-42Tem-a1384536-c3eb-4f73-870c-b53da6c2ded9
21,De Rosa Pizzeria,Lafinur 3275,-34.577889,-58.412651,50,28,28,28,5,Pizza,de-rosa-pizzeria-6HmnI-b08317d0-2d86-492e-9b6d-c69cc5abed8e
22,Sudestada,Guatemala 5602,-34.580250621877,-58.431939742428,75,27,22,25,366,Sudeste Asiático,photo_93_1.jpg-fdcd7a97-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
23,Koh Lanta,Gorriti 4647,-34.5918116,-58.4274181,75,27,26,24,300,Sudeste Asiático,photo_3348_1.jpg-fdd2362d-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
24,Il Gran Caruso,El Salvador 5805,-34.581665,-58.43747,100,27,28,23,264,"Italiana, Mediterránea, Pescados Y Mariscos",Il-Gran-Caruso-4072-d87a69c3-0783-ddf0-2a60-55c0d4eb907e
25,Arte de Mafia,El Salvador 4975,-34.587466917509,-58.429847851002,50,27,26,27,231,"Italiana, Casera, Mediterránea",photo_698_1.jpg-fdce648f-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
26,Vrindavan,Humboldt 1721,-34.5846997,-58.4351836,50,27,26,22,221,India,photo_12758_1.jpg-fdd67a7d-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
27,Nemo,Cabello 3672,-34.580419486961,-58.411407332405,75,,20,22,203,"Mediterránea, Pescados Y Mariscos, Japonesa Sushi",photo_154_4.jpg-fdcda116-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
28,Social Sushi,Gurruchaga 1776,-34.5881899,-58.4274487,,,27,26,177,"De Autor, Japonesa Sushi",photo_14266_1.jpg-fdd6f061-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
29,Dashi,Fitz Roy 1613,-34.584738515702,-58.437052772435,100,27,27,26,162,"Japonesa Sushi, Peruana",photo_68_1.jpg-fdcd7a6b-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
30,Sunae Asian Cantina,Humboldt 1626,-34.5854311,-58.4360237,75,27,23,25,158,Sudeste Asiático,sunae-asian-cantina-0ljmf-a7a5e92c-1319-306b-b6aa-570e361af834
31,Rave,Gorriti 5092,-34.5888313,-58.4321087,75,27,27,27,158,Internacional,photo_739_1.jpg-fdce64af-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
32,Cucina Paradiso,Arévalo 1538,-34.582326,-58.441994,75,27,24,23,156,Italiana,photo_9150_1.jpg-fdd542d5-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
33,Paraje Arévalo,Arévalo 1502,-34.582619,-58.442384,100,27,26,23,152,De Autor,photo_7098_1.jpg-fdd4a754-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
34,Guido´s bar,República de la India 2843,-34.579641132371,-58.415712451585,100,27,26,25,150,Italiana,photo_378_1.jpg-fdcdefab-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
35,Burger Joint,Jorge L. Borges 1766,-34.5876154,-58.4285,25,27,25,23,143,"Norteamericana, Casera",Restaurante.jpg
36,Arte x 3,Jose Luis Borges 2088,-34.585679,-58.425414,75,27,23,23,134,"Mexicana, Autóctona",photo_2444_1.jpg-fdd0ae5e-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
37,Calden del soho,Honduras 4701,-34.59068388466,-58.427017085165,75,27,25,23,117,Parrilla,photo_747_1.jpg-fdce64c3-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
38,La pescadorita,Humboldt 1905,-34.583357,-58.433652,75,27,24,26,100,Pescados Y Mariscos,photo_10136_1.jpg-fdd59079-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
39,Hola Jacoba,Thames 1801,-34.5867466,-58.4291227,75,27,23,25,85,Judía,Hola-Jacoba-14982-fdd8018c-f4e4-11e4-be7b-d3500e263ce1
40,Alaire Terrace Bar,Gurruchaga 1509,-34.5899562,-58.4301474,50,27,28,26,9,"Casera, De Autor",alaire-terrace-bar-prnzt-df73435b-8826-4d0e-9ed8-fc69ea411cf7
41,Kansas american cuisine,Av. Del Libertador 4625,-34.56592556565,-58.432474387027,100,26,26,22,830,Norteamericana,photo_1182_1.jpg-fdced9bf-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
42,Crizia Restaurant Grill Bar,Gorriti 5143,-34.588413889556,-58.432556582774,100,26,28,27,387,"De Autor, Mediterránea, Porteña",Crizia-Restaurant-Grill-Bar-3824-b63a228b-d2d8-fa40-514f-57178a0ab964
43,Enfundá la mandolina,Jerónimo Salguero 1440,-34.593497098046,-58.418170730938,50,26,24,24,375,Porteña,Enfunda-la-Mandolina-2007-b37c7cb6-2e68-4923-bc5c-b261be66c565
44,Bar BQ,El Salvador 5800,-34.581715,-58.437378,75,26,27,27,360,Norteamericana,photo_9716_1.jpg-fdd5697d-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
45,Museo Evita restaurante,Juan María Gutierrez 3926,-34.580444,-58.414705,75,,29,27,294,Porteña,photo_2715_1.jpg-fdd0d6e5-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
46,Il ballo del mattone,Gorriti 5737,-34.583825,-58.438631,100,26,22,22,231,Italiana,photo_3867_1.jpg-fdd2d204-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
47,Siamo nel forno,Costa Rica 5886,-34.58041,-58.437599,75,26,22,22,230,"Pizza, Italiana",photo_7500_1.jpg-fdd4cd2a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
48,La choza,Gascón 1701,-34.590199004634,-58.422338180976,75,26,26,27,226,Parrilla,photo_282_1.jpg-fdcdc7f3-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
49,Cabernet,Jorge L. Borges 1757,-34.587674,-58.428565,75,26,27,26,220,De Autor,photo_789_1.jpg-fdce64fb-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
50,Ravello,Honduras 5906,-34.581612511455,-58.439406526214,75,26,22,23,205,Parrilla,photo_495_1.jpg-fdce1687-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
51,Las pizarras bistró,Thames 2296,-34.583085,-58.424076,100,26,18,18,202,Casera,photo_6347_1.jpg-fdd431d8-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
52,El Rey del Vino,"Av. Juan B. Justo 887 ",-34.580823,-58.428909,100,26,26,23,192,Porteña,photo_407_1.jpg-fdcdefe7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
53,Croque Madame,Av. del Libertador 1902,-34.582314,-58.400541,75,26,28,22,178,De Autor,photo_2919_1.jpg-fdd17299-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
54,Taco box,Soler 5581,-34.580935813328,-58.4323671376,75,26,23,22,175,Mexicana,photo_3832_1.jpg-fdd2aa98-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
55,Sipan Cevicheria Peruana (The Palermitano Hotel),Uriarte 1648,-34.5871605,-58.4316583,100,,27,28,165,"Peruana, Japonesa Sushi",photo_9942_1.jpg-fdd569fd-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
56,Reencuentro,José Antonio Cabrera 4801,-34.591303975939,-58.430224350396,100,26,27,27,151,Porteña,photo_1879_1.jpg-fdcfc41a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
57,Las cortaderas,Charcas 3647,-34.588580090243,-58.416381272657,75,26,27,25,136,Porteña,Las-Cortaderas-982-863e54c0-d749-4b23-b67a-1c44f4d29fbf
58,Coffee house mood,Fitz Roy 1951,-34.582203,-58.434024,,26,27,26,128,"De Autor, Deli",photo_9414_1.jpg-fdd54315-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
59,Morelia,Humboldt 2005,-34.582282769838,-58.432491751428,75,26,25,23,125,Pizza,photo_892_1.jpg-fdce8b7b-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
60,Itamae sushi,Thames 1626,-34.587937,-58.430875,75,26,24,27,120,Japonesa Sushi,photo_2301_1.jpg-fdd0612e-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
61,TBone,Armenia 2471,-34.583752032527,-58.418635148961,75,26,26,26,119,"Porteña, Parrilla",photo_3688_1.jpg-fdd2aa71-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
62,Casa Coupage Room,Francisco Acuña de Figueroa 1790,-34.590404,-58.4204398,100,26,27,26,115,De Autor,Casa-Coupage-9592-0ba89be5-9696-4227-bfe4-0ba5d1427220
63,La panera rosa,Borges 1685,-34.5881965,-58.4293184,75,26,26,22,106,"Deli, Casera",Restaurante.jpg
64,La fondue,Juan Francisco Seguí 4674,-34.573156232678,-58.422093235986,50,26,23,25,98,"Mediterránea, Pizza, Francesa",La-Fondue-1187-34ca7079-8072-24c4-ff0b-5707ce86ff8d
65,Lupita,Fitz Roy 1834,-34.5831341,-58.4351583,75,26,28,28,68,Mexicana,Lupita-14144-715a2e30-300f-46c7-9803-954fe23396c8
66,La Cabrera,José Antonio Cabrera 5099,-34.589274863834,-58.433045782892,100,25,22,26,631,Parrilla,photo_217_1.jpg-fdcda16b-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
67,El Trapiche,Paraguay 5099,-34.580094172419,-58.429964754386,50,25,21,23,311,Porteña,photo_418_1.jpg-fdcdf007-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
68,Cangas del Narcea,Beruti 4643,-34.577333352801,-58.424747939848,25,25,26,25,183,Española,photo_363_1.jpg-fdcdef8f-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
69,1810 Cocina regional,Julián Álvarez 2000,-34.589404,-58.419056,75,25,20,22,132,Autóctona,photo_979_1.jpg-fdce8bfb-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
70,Xalapa,El Salvador 4800,-34.588593219532,-58.428172293475,75,24,22,22,413,Mexicana,photo_131_1.jpg-fdcda0eb-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
71,Phuket,Honduras 4169,-34.5941598,-58.4221531,100,24,24,23,319,Sudeste Asiático,photo_7530_1.jpg-fdd4cd32-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
72,Grappa,El Salvador 5802,-34.581610974186,-58.437379728111,75,24,24,26,263,Italiana,photo_531_1.jpg-fdce16c7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
73,Pani,Nicaragua 6044,-34.5781149,-58.4380858,100,24,25,22,192,Casera,Pani-9390-6436bf17-b55a-41f3-b68e-6e9e6e7c623a
74,Mark´s,El Salvador 4701,-34.589273091194,-58.427152076443,75,24,23,23,141,"Norteamericana, Deli",photo_978_1.jpg-fdce8bf7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
75,Little Rose,Armenia 1672,-34.589461083575,-58.427436416463,100,24,26,26,132,Japonesa Sushi,Little-Rose-3271-8b81c1c8-78a9-f63c-5e09-56d04804664c
76,Kanu Sushi,Borges 1813,-34.58734,-58.428009,100,24,24,23,129,"Japonesa Sushi, Peruana",Kanu-Sushi-10874-dba25df4-db77-4907-a8e7-9d82e2bc2da2
77,Bio solo orgánico,Humboldt 2192,-34.581147,-58.4310953,75,24,24,24,126,Natural,Bio-solo-organico-12182-d72b2d7b-0810-41f4-8921-f2ef5db66eb8
78,Kentucky,Av. Santa Fe 4602,-34.578566630505,-58.42523553728,50,24,20,22,113,Pizza,photo_1858_1.jpg-fdcfc3fa-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
79,Demashk,Charcas 3816,-34.58736936231,-58.418022897612,75,24,17,16,106,Arabe,photo_2086_1.jpg-fdcfeb6a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
80,La Mar Cebichería,Arévalo 2024,-34.578278,-58.4373611,100,24,18,18,88,Peruana,La-Mar-Cebicheria-15788-c3b3f8a3-ef63-4347-a422-9d4599717e0a
81,El Manto,Costa Rica 5801,-34.580999971732,-58.436661354274,75,23,20,21,421,Armenia,photo_59_2.jpg-fdcd7a68-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
82,Krishna,Malabia 1833,-34.589201808631,-58.424780672509,50,23,26,27,184,"Vegetariana, Natural",photo_1627_1.jpg-fdcf75ce-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
83,La baita,Thames 1603,-34.58813,-58.431169,100,23,20,18,149,Italiana,La-Baita-1898-fdcfc43a-f4e4-11e4-be7b-d3500e263ce1
84,Me leva Brasil,Costa Rica 4488,-34.589471426641,-58.424909658693,75,23,18,17,122,Brasilera,photo_1396_1.jpg-fdcf2843-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
85,Olaya,Humboldt 1550,-34.5860338,-58.4367305,75,23,17,22,119,Peruana,photo_14324_1.jpg-fdd6f091-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
86,Arevalito,Arévalo 1478,-34.582904948941,-58.442731603318,75,23,26,27,111,"Natural, Vegetariana",photo_3854_1.jpg-fdd2d1e4-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
87,Campobravo,Honduras 5600,-34.584192,-58.436315,75,23,22,18,102,"Autóctona, Parrilla",Campo-Bravo-3946-106727e0-6613-ddc7-916b-5761a4daf19c
88,Tipo Siete,Armenia 1315,-34.592099,-58.4312515,25,23,25,18,11,"Deli, De Autor, Casera",tipo-siete-xo19z-d48d8e25-e783-8728-7d5b-575965447d9d
89,Miranda,Costa Rica 5602,-34.582594551354,-58.434620387329,100,22,22,23,375,Parrilla,photo_1099_1.jpg-fdceb31b-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
90,Cheff Iusef,Malabia 1378,-34.592257776959,-58.42939226848,100,22,22,21,310,Arabe,photo_1518_1.jpg-fdcf4f32-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
91,Oui Oui,Nicaragua 6068,-34.577812177147,-58.438275585567,75,22,22,22,296,"Deli, Casera, Francesa",photo_2042_1.jpg-fdcfeb2a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
92,Meridiano 58,Jorge Luis Borges 1689,-34.588167,-58.429259,50,22,22,22,237,"Porteña, Latinoamericana",photo_1125_1.jpg-fdced94f-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
93,Armenia,Armenia 1366,-34.591574562978,-58.430635017254,100,22,25,23,213,Armenia,Armenia-136-09bd48f1-bf97-49c9-9c2e-2f09c1023288
94,El preferido de Palermo,Jorge Luis Borges 2108,-34.585514,-58.425283,100,22,17,20,202,Porteña,photo_411_1.jpg-fdcdeff3-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
95,Bangalore,Humboldt 1416,-34.587182979539,-58.438121198159,100,22,24,23,200,India,photo_2740_1.jpg-fdd0fd1d-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
96,El Muelle,"Av. Rafael Obligado s/n ",-34.563391,-58.403449,75,22,26,21,200,"Pescados Y Mariscos, Mediterránea",El-muelle-8432-fdd51c06-f4e4-11e4-be7b-d3500e263ce1
97,Lo de Jesús,Gurruchaga 1406,-34.590538547592,-58.431193206938,100,22,22,22,185,Parrilla,photo_219_1.jpg-fdcda16f-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
98,Restaurant Jardín Japonés,Av. Casares 2966,-34.575278,-58.408384,100,22,22,22,179,Japonesa Sushi,photo_392_1.jpg-fdcdefc7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
99,Minga,Costa Rica 4528,-34.589172879878,-58.425353903626,75,22,20,21,157,Parrilla,photo_3362_1.jpg-fdd23645-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
100,Trattoria Olivetti,Cerviño 3800,-34.5791442,-58.4125207,75,22,26,22,138,Italiana,photo_11676_1.jpg-fdd62d09-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
101,Voulez bar,Av. Cerviño 3802,-34.579064,-58.412266,100,22,18,22,128,Pizza,photo_2934_1.jpg-fdd172b5-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
102,Angelín,Av. Córdoba 5270,-34.589714658123,-58.436807131542,75,22,16,16,126,Pizza,photo_669_1.jpg-fdce3e63-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
103,Tucson (Hipódromo de Palermo),Av del Libertador 4241,-34.56947,-58.426557,75,22,22,20,68,Norteamericana,photo_10384_1.jpg-fdd5b7f9-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
104,Bar du Marché,Nicaragua. 5946,-34.5789171,-58.4370082,100,22,22,22,59,"Francesa, Japonesa Sushi",photo_12622_1.jpg-fdd65435-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
105,Glumy,Av. Córdoba 4399,-34.595511,-58.428042,75,22,26,24,53,Parrilla,Glumy-7372-173b7a91-a271-fc1a-bbd4-574f38784732
106,Fukuro Noodle Bar,Costa Rica 5514,-34.5833144,-58.4338522,50,22,21,21,45,Internacional,Fukuro-Noodle-Bar-14390-4cbf96ff-1075-4d73-ab5b-c1bccdc43d45
107,Heisenburger,Gorriti 5054,-34.5890912,-58.4318447,50,22,23,17,35,Casera,heisenburger-rsi0i-f148120e-cd24-9b33-b843-56f04786c752
108,Cervelar,José Antonio Cabrera 4399,-34.5942451,-58.4260704,50,22,26,24,27,Internacional,cervelar-nbkyd-50baf334-95a3-0f51-371a-56c37dd26b03
109,Green bamboo,Costa Rica 5802,-34.5810919,-58.4367144,75,21,22,14,435,Sudeste Asiático,photo_94_1.jpg-fdcd7a9b-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
110,Don Julio,Guatemala 4691,-34.5863738,-58.4244056,100,21,21,20,353,Parrilla,photo_802_1.jpg-fdce650f-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
111,La rosadita,Thames 1696,-34.587411864173,-58.430260199934,100,21,22,22,266,De Autor,photo_700_1.jpg-fdce6493-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
112,Limbo,Armenia 1820,-34.588507702123,-58.425994902033,100,21,20,24,160,De Autor,photo_2272_1.jpg-fdd060ea-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
113,Club Eros,Uriarte 1609,-34.587328675684,-58.431990151557,50,21,17,17,138,"Porteña, Casera, Parrilla",photo_893_1.jpg-fdce8b7f-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
114,Dean & Dennys,Malabia 1591,-34.5908201,-58.4271244,75,21,23,21,103,Norteamericana,Dean---Dennys-13300-c95ed532-dd65-478a-9283-7f226678e042
115,La Hormiga,Armenia 1680,-34.5894932,-58.427399,50,21,17,16,77,"Pizza, Parrilla",La-Hormiga-14622-4ad675ae-7717-ad40-214c-56f049eef537
116,La escondida,Costa Rica 4464,-34.58965683537,-58.424633743251,75,20,18,14,257,"Casera, Parrilla",photo_2839_1.jpg-fdd14b11-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
117,La Fábrica del Taco,Gorriti 5062,-34.589029,-58.431813,75,20,21,22,183,Mexicana,photo_6879_1.jpg-fdd4a6a2-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
118,Dandy,Av. Del Libertador 2410,-34.579594,-58.405754,75,20,22,23,66,De Autor,photo_6862_1.jpg-fdd4a696-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
119,Il Matterello,Thames 1490,-34.5887159,-58.4322828,100,20,12,14,48,Italiana,Il-Matterello-14424-01361e0a-561f-4813-aaa3-b459cb3d599a
120,La Parolaccia Casa Tua,Av. Cerviño 3561,-34.580064,-58.409267,75,18,26,18,283,Italiana,photo_2065_1.jpg-fdcfeb52-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
121,Casa Cruz Brasserie Porteña,Uriarte 1658,-34.587003518909,-58.431499841503,100,,23,20,269,Porteña,Casa-Cruz-1598-b58910f2-d443-de06-c684-57163824cb5f
122,El club de la milanesa,Gorriti 5702,-34.584163,-58.438255,100,18,18,17,172,"Porteña, Parrilla",photo_3851_1.jpg-fdd2d1dc-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
123,Janio,Malabia 1805,-34.589356608072,-58.425014248425,75,18,17,17,169,"Porteña, De Autor",photo_288_1.jpg-fdcdc7f7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
124,La Payuca,Arenales 3443,-34.5868291,-58.4115208,100,18,17,17,162,Autóctona,photo_1057_1.jpg-fdceb2b7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
125,Club El Don Steak House,Angel Justiniano Carranza 1859,-34.581348,-58.4369577,100,18,21,18,141,Parrilla,photo_15032_1.jpg-fdd801c4-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
126,Ninina Bakery,Gorriti 4738,-34.5911703,-58.4284895,50,18,21,8,135,"De Autor, Deli",photo_14360_1.jpg-fdd6f0a1-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
127,Gran Dabbang,Av. Raúl Scalabrini Ortiz 1543,-34.5912636,-58.4255498,100,18,8,17,61,De Autor,Restaurante.jpg
128,La Esperanza de los Ascurra,Fitz Roy 1818,-34.5832397,-58.4352846,75,18,22,26,47,Española,photo_14396_1.jpg-fdd6f0b1-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
129,Birkin Coffee Bar,República Árabe Siria 3061,-34.5803126,-58.413269,75,18,22,22,43,Casera,photo_14444_1.jpg-fdd6f0cd-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
130,María Félix,Guatemala 5200,-34.582716968917,-58.428860142744,75,17,17,16,297,Mexicana,photo_3147_2.jpg-fdd1c10a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
131,Antares,Armenia 1447,-34.59097808801,-58.429730904219,75,17,17,18,275,"Española, Internacional",photo_2796_1.jpg-fdd14ab1-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
132,Tegui,Costa Rica 5852,-34.580671,-58.43728,100,17,23,20,222,De Autor,Restaurante.jpg
133,Bodega 52,Dr. Emilio Ravignani 1905,-34.580161235378,-58.437645128297,,17,21,24,146,De Autor,Restaurante.jpg
134,Sushi night,Aráoz 2791,-34.584072,-58.412702,50,17,17,18,127,Japonesa Sushi,photo_2437_1.jpg-fdd0ae4a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
135,Proper,Araoz 1676,-34.5909873,-58.4235712,100,17,16,14,11,Variada,proper-fyrxF-0d19fb73-8e6e-4793-923b-ea949ede598a
136,Las Cabras,Fitz Roy 1795,-34.583312908192,-58.435422248618,50,16,6,0,408,"Autóctona, Parrilla",photo_3901_1.jpg-fdd2f850-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
137,Vera Cruz,Godoy Cruz 1819,-34.586625814842,-58.432678916913,75,14,17,16,144,Mexicana,photo_1401_1.jpg-fdcf284b-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
138,Muu lechería,Armenia 1810,-34.588641,-58.426158,75,12,23,16,219,Norteamericana,photo_7694_1.jpg-fdd4f4a7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
139,Bodensee lo del alemán,Honduras 6000,-34.58079,-58.440399,100,12,16,14,158,"Alemana, Húngara",photo_10336_1.jpg-fdd590d9-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
140,La dorita de enfrente,Humboldt 1892,-34.583379172769,-58.433748235167,100,8,21,16,239,Parrilla,photo_1225_1.jpg-fdcf0133-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
141,Casa Cavia,Cavia 2985,-34.5773445,-58.4071608,100,4,22,12,34,"De Autor, Mediterránea, Porteña",Casa-Cavia-15404-78fb00e3-674c-826f-87f4-5747634be87a
142,Frank´s,Arévalo 1445,-34.5832457,-58.443017,75,0,17,18,102,De Autor,Franks-13610-75b58df2-5b51-4caf-9f03-fff7c1ab7be8
143,Trixie  (Costa Salguero),"Salguero y Obligado ",-34.570651,-58.399012,75,0,25,27,101,Norteamericana,photo_3910_1.jpg-fdd2f874-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
144,La pharmacie,República Dominicana (Charcas) 3494,-34.589892766493,-58.414593059685,50,0,22,24,100,"De Autor, Italiana",photo_3870_1.jpg-fdd2f81c-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
